id_chantier,adresse,code_postal,latitude,longitude
1501,127 boulevard de Port-Royal,75014,48.8393254526727,2.3371710541877815
764,31 rue d'Ulm,75005,48.84296747985505,2.3446234288681778
1761,168 boulevard Saint-Germain,75006,48.85348566352321,2.3352336807702274
1771,5 passage de la Petite Boucherie,75006,48.8535813898054,2.3356285868519855
1582,6 rue de la Collégiale,75005,48.83755724604554,2.3524649437714045
1307,71 rue du Cardinal Lemoine,75005,48.84550873726442,2.3503158613857327
1793,66 boulevard Saint-Marcel,75005,48.83789637324351,2.3546739223409006
1436,88 boulevard Saint-Germain,75005,48.85109409587333,2.3450180662107147
1911,2 impasse Sainte-Eustache,75001,48.86372233494512,2.3454617956198245
111,1 avenue de l Opéra,75001,48.86403673657834,2.3349219466929014
113,1 place de Varsovie,75016,48.86017086477653,2.290765494682289
306,15 rue Saint-Benoît,75006,48.85444371049652,2.332948628157763
337,88 boulevard Saint-Marcel,75005,48.83718385557517,2.3524366253890086
1141,17 rue du Petit Pont,75005,48.85226227853003,2.3465165609759473
857,8 rue Saint-Martin,75004,48.85759155322877,2.3495664089359773
1827,1 rue Lacépède,75005,48.84358095169269,2.354835106943538
1493,47 rue Henri Barbusse,75005,48.83986791626494,2.337976925219113
1370,64 rue de la Convention,75015,48.84295204773396,2.2835349275869494
24,1 rue Saint-Antoine,75004,48.85320134185656,2.367988987397096
1694,82 boulevard Saint-Marcel,75005,48.83739417701159,2.3530940002717955
626,67 rue Claude Bernard,75005,48.840878914215075,2.3442344494044707
885,17 rue Auguste Comte,75006,48.84423739103287,2.334832110928193
996,3 place Saint-Germain-des-Prés,75006,48.85403204524764,2.333669512302688
1413,66 rue de la Montagne-Sainte-Geneviève,75005,48.84690997045257,2.347743002981029
2266,99 rue Saint-Antoine,75004,48.85475877979078,2.3617425467222453
1879,8 boulevard du Palais,75001,48.85484282823629,2.3451407181016464
744,19 rue des Boulangers,75005,48.84585880301807,2.3529941471631655
2139,81 boulevard Saint-Michel,75005,48.845637578805956,2.340137446031495
1741,1 boulevard Beaumarchais,75004,48.853922039383356,2.368594050275968
1480,2W rue de Medicis,75006,48.84751160873264,2.338563528122298
79,1v place du Pont Neuf,75001,48.85915604522347,2.3430763400266903
384,53 rue de la Grange aux Belles,75010,48.876682446553396,2.368803391289958
601,11 rue de la Reynie,75004,48.85989142660711,2.349742271900251
1163,5 boulevard Saint-Michel,75005,48.85256020611841,2.3439474808267984
156,2 rue Emile Richard,75014,48.838560500644775,2.329418412182906
1498,53 avenue de l'Observatoire,75014,48.83845086075593,2.3369515119083784
204,2 place du Louvre,75001,48.859835386202974,2.340895942484851
2064,41 rue Tournefort,75005,48.8420708224428,2.3482959497178846
1926,3v place Saint-Gervais,75004,48.85575249494196,2.354020456591327
1861,4 rue de la Cité,75004,48.85418514645172,2.347299822584664
2198,63 boulevard Saint-Michel,75005,48.847504177036825,2.341177462446833
729,81 boulevard Saint-Marcel,75013,48.83686764390983,2.3527534052515
758,11 rue d'Alésia,75014,48.827020124924374,2.337213027393812
363,1 rue Saint-Jacques,75005,48.85206602237972,2.3463982224208086
2171,2 rue Cujas,75005,48.84713067527616,2.3451257125576093
2258,2 rue de Lobau,75004,48.85547041906176,2.3531974220900738
82,4 rue Payenne,75003,48.857559182164216,2.3620806827846454
144,2 rue des Minimes,75003,48.85708145596064,2.3670785661513603
1455,60 boulevard Saint-Michel,75006,48.84563240338365,2.3396721542698793
1734,24 rue des Archives,75004,48.858011580467156,2.3549886408223037
1233,250 rue Saint-Jacques,75005,48.843808418441725,2.3416486446046725
1772,22 rue du Cloitre Notre-Dame,75004,48.85358334029348,2.349454303973582
1291,11 place Marcelin Berthelot,75005,48.84909096642036,2.345545561443745
1072,1 place du Petit-Pont,75005,48.85286653518765,2.346875285550809
785,14 rue Lanneau,75005,48.84849028853028,2.346451083123057
1904,5 rue de Fourcy,75004,48.85489257062649,2.359077993312861
1683,1 rue Saint-Martin,75003,48.8678532499355,2.361942256873676
934,15 rue de l'École de Médecine,75006,48.85077356605208,2.3411850785539365
2012,4 rue Francis de Croisset,75018,48.89958756770762,2.347040922424869
1494,48 rue Pierre Nicole,75005,48.83945483850495,2.3383835191394633
2034,9 rue d'Alesia,75014,48.82688773750352,2.338106310016982
2247,1 rue de Lutèce,75004,48.85497430113021,2.346668500457323
1159,24 rue de Poissy,75005,48.84875258634253,2.352214279339882
2278,25 boulevard Saint-Germain,75005,48.84937033406036,2.3525261223382254
2097,13 rue Victor Cousin,75005,48.84750940126378,2.3423067843711194
11,58 boulevard Saint-Jacques,75014,48.834151810497644,2.333831886800725
254,73 boulevard Saint-Marcel,75013,48.837189611034766,2.353766919626158
879,77 rue du Cardinal Lemoine,75005,48.845111501300586,2.3499537478685943
1009,1 rue Dupetit-Thouars,75003,48.8645526939658,2.363129994137768
1487,24 rue de Vaugirard,75006,48.84936477076607,2.3369446144982042
2141,60 boulevard Saint-Michel,75006,48.84563240338365,2.3396721542698793
1325,159 rue de l'Université,75007,48.86107339107525,2.30415920812124
909,8 rue de Furstemberg,75006,48.85436750142942,2.335577391115444
2274,158 rue Saint-Jacques,75005,48.84728205942803,2.3434559474118357
234,15 rue des Carmes,75005,48.84851350651255,2.347376392580048
435,2 place Marcelin Berthelot,75005,48.84894292975234,2.3462524980672206
402,34 quai des Orfèvres,75001,48.85507713908471,2.3437671259077812
1083,140 rue de Rivoli,75001,48.86030752978909,2.343052211588378
2201,12 quai de Gesvres,75004,48.85691350278459,2.348684601120517
1610,25 avenue des Gobelins,75013,48.83661551175521,2.352297499722319
1280,9 rue de l'Abbé de l'Épée,75005,48.84317935209618,2.3417209048788092
84,28 rue Saint-Jacques,75005,48.851335048432006,2.3456618607177715
1197,21 rue de Vaugirard,75006,48.84852434818752,2.3322601017550775
1866,30 quai des Orfèvres,75001,48.85482200010509,2.3440309366366474
22,54 rue Pascal,75013,48.834785599713236,2.3478015444409164
168,1 quai d'Austerlitz,75013,48.83764848057809,2.373308753757115
2065,2w rue de Médicis,75006,48.84751160873264,2.338563528122298
92,23 rue des Bernardins,75005,48.84921006030275,2.3501689960695162
478,18 galerie des Variétés,75002,48.87086624507848,2.341686015656394
27,3 bis quai aux Fleurs,75004,48.85330445143121,2.3519736663157222
1361,1 rue de Tolbiac,75013,48.830272270377385,2.376465722031582
1604,7 avenue des Gobelins,75005,48.83821433576814,2.3511892928283626
2120,26 rue Pierre Nicole,75005,48.84089371365533,2.339486555312146
1553,91q rue de Rivoli,75001,48.860670523518465,2.3411902209403492
2252,8 boulevard du Palais,75001,48.85484282823629,2.3451407181016464
1865,8 boulevard du Palais,75001,48.85484282823629,2.3451407181016464
1179,30 boulevard Saint-Michel,75006,48.850167270297426,2.342338637934735
1369,3 boulevard du général Martial Valin,75015,48.83862878732829,2.2703400581561244
1511,125 boulevard de Port-Royal,75014,48.83918425287862,2.337707022924716
2194,59 boulevard Saint-Jacques,75014,48.832833036201535,2.336107930575428
401,10 boulevard du Palais,75001,48.85464971872802,2.3449401984498315
1930,6 rue Perrault,75001,48.86033331692936,2.3420328713656913
1653,151b rue Saint-Honoré,75001,48.862215024305094,2.338802093027402
72,32 avenue René Coty,75014,48.82853983477297,2.334320677002431
286,1 rue Thouin,75005,48.845049348784784,2.349588479944009
1261,1 rue du cimetière Saint-Benoist,75005,48.84830607232084,2.346051010885029
644,25 boulevard Saint-Germain,75005,48.84937033406036,2.3525261223382254
108,2 rue de l'Hôtel Saint-Paul,75004,48.853935261353655,2.3635356912073697
995,1 rue du Cloître Notre-Dame,75004,48.85278020466295,2.3514898256732337
1359,83 quai Panhard et Levassor,75013,48.83143717914366,2.3804201481654608
1955,9 rue Suger,75006,48.85291447612958,2.3414778814386668
1549,1 quai de l'Horloge,75001,48.85636073741553,2.3456963726730566
162,14 rue des Francs Bourgeois,75003,48.857043820002595,2.362529812252392
249,1 boulevard du Temple,75003,48.86312982810186,2.3664485582877113
931,25 quai Branly,75007,48.861825455266356,2.2988630478166208
1454,58 boulevard Saint-Michel,75006,48.847699472344075,2.3408263057827465
2045,12 rue du Buisson Saint-Louis,75010,48.8722253383705,2.3733901591831823
491,19 rue Chanoinesse,75004,48.85411483457541,2.35021130964172
579,106 rue Saint-Denis,75002,48.86375026928778,2.350142190538506
880,11 place Marcelin Berthelot,75005,48.84909096642036,2.345545561443745
1097,11 quai Conti,75006,48.856608656739965,2.3390139751651886
1431,70 boulevard Saint-Germain,75005,48.85055365062083,2.3472357010351477
2204,19 rue de la Verrerie,75004,48.85736952395137,2.354436320977608
1367,53 avenue de l'Observatoire,75014,48.83845086075593,2.3369515119083784
1478,2w rue de Médicis,75006,48.84751160873264,2.338563528122298
1695,86 boulevard Saint-Marcel,75005,48.837292345658234,2.3527738541169296
1754,37 rue du Four,75006,48.85252258771079,2.332850144329877
118,94 rue de Charonne,75011,48.85401409211106,2.3827372717371595
475,7 rue Pierre-Nicole,75005,48.84211907273722,2.340639498043506
651,45 rue d Ulm,75005,48.842293623430855,2.3442854175302967
586,47B rue de la Montagne Sainte-Geneviève,75005,48.84699799353538,2.3481015808520125
720,54 rue Pascal,75013,48.834785599713236,2.3478015444409164
1185,40 rue du Docteur Finaly,75015,48.85140103365553,2.2904902585873743
2218,20 boulevard de la Tour Maubourg,75007,48.86085127137355,2.3100652948790543
428,8 rue des Récollets,75010,48.87449880225917,2.3619049388677142
661,1 boulevard Arago,75013,48.83648822518895,2.351562306177743
2206,16 rue Pierre et Marie Curie,75005,48.844712163589854,2.343657546410559
1805,52 rue Mouffetard,75005,48.84331307859098,2.3489504666819645
521,3 rue Champollion,75005,48.84980125927485,2.3429984287949597
1096,18 rue Pajol,75018,48.887813080943346,2.361931847041402
2009,67 rue Caumartin,75009,48.87506060187589,2.3283816948511205
1353,1 rue Jenner,75013,48.83404638750378,2.364437660996415
1215,5 rue Racine,75006,48.850147066695826,2.3416902990600708
1282,1 rue des Arènes,75005,48.84502682367069,2.3544293356470547
1393,6 rue du Fouarre,75005,48.85180369827507,2.3473076428512587
488,10 rue Férou,75006,48.84914829112746,2.3340292002245087
2121,1 rue Saint-Séverin,75005,48.852241926545595,2.3457711093985556
2145,55 boulevard de Sébastopol,75001,48.86236695414355,2.3501365052133125
987,29 bis rue des Francs-Bourgeois,75004,48.857156336762316,2.3609463706082807
1660,1 rue Scipion,75005,48.8378057113118,2.354139606090481
1509,28 rue du Faubourg-Saint-Jacques,75014,48.83714669527534,2.338447272582331
1602,38 avenue des Gobelins,75013,48.83543943514409,2.352485135429077
122,1 rue de Lobau,75004,48.855647790688344,2.3526688113749534
163,17 rue de Vaugirard,75006,48.84916971101387,2.335536252531955
904,254 rue Saint-Jacques,75005,48.843033885236,2.341288856509207
1658,1 avenue de l'Opéra,75002,48.870036527254484,2.332271881011251
2263,1 rue de Sully,75004,48.850340276545055,2.363620578273593
1913,103 rue Philippe-de-Girard,75018,48.889693963226144,2.360286767107549
2249,2 rue de Lutèce,75004,48.85536695450229,2.3467336437247748
202,2 place du Louvre,75001,48.859835386202974,2.340895942484851
1730,15 rue de l'Ave Maria,75004,48.85300679197393,2.359780576014571
1533,1 rue Thénard,75005,48.8503853813222,2.3464120523675467
619,292 rue Saint-Martin,75003,48.86697241222538,2.3546413906013854
892,28 quai Henri IV,75004,48.848723181112426,2.3629851965804916
2279,2 rue Palatine,75006,48.85082741568995,2.3355862518805535
1806,1 rue Clotilde,75005,48.846064030124616,2.347181915429777
1825,18 rue Laplace,75005,48.84744342679271,2.3471579040759654
1906,25 rue Raynouard,75016,48.856722024484,2.2825448624163887
196,2 place Sainte-Geneviève,75005,48.84684970344236,2.347510276228914
994,50 rue du Bac,75007,48.85633660377893,2.326162869871963
2275,3 rue de Lutèce,75004,48.855089953167926,2.346321816015098
1258,11 bis rue des Carmes,75005,48.84860106167957,2.347418099200617
62,1 avenue Junot,75018,48.887636104483796,2.337264992613184
604,18 rue de la Chaussée d Antin,75009,48.87224347922849,2.3337349366745497
658,3 rue Amyot,75005,48.84348418314886,2.3475227207015745
1068,2 place du Père Teilhard de Chardin,75004,48.85061361186918,2.3629147988255115
189,2 rue du Mont-Cenis,75018,48.88670828858349,2.3415067094794964
2208,4 rue Payenne,75003,48.857559182164216,2.3620806827846454
1348,9 avenue Ledru-Rollin,75012,48.846498850256296,2.368456914330401
2243,15 rue de Vaugirard,75006,48.84929655366018,2.3373421904181897
1524,18 rue Monsieur-le-Prince,75006,48.85015733571069,2.3397835938471006
1275,9 rue Charlemagne,75004,48.85400394879222,2.360932862605592
1521,154 boulevard Saint-Germain,75006,48.8531882619001,2.336451619333275
102,4 rue de Seine,75006,48.8572950780631,2.3362421009793444
343,85 boulevard Saint-Marcel,75013,48.83674312540098,2.3523627266629488
1623,21 rue Le Brun,75013,48.83613194921133,2.354898749945843
181,123 boulevard de Port-Royal,75014,48.8391254970677,2.33792956704131
2169,1 place de la Sorbonne,75005,48.848401563363964,2.3425845843899844
232,1 rue François-Miron,75004,48.855935380010955,2.3545958192286003
1293,16 rue de l'Ecole Polytechnique,75005,48.84791440820092,2.347551235448044
1888,19 rue de la Verrerie,75004,48.85736952395137,2.354436320977608
1701,96 boulevard Beaumarchais,75011,48.860245012454186,2.367692832324149
366,1 rue Saint-Jacques,75005,48.85206602237972,2.3463982224208086
1182,11 place Marcelin Berthelot,75005,48.84909096642036,2.345545561443745
901,14 rue des Rosiers,75004,48.85696013743001,2.35996082308072
449,11 place Marcelin Berthelot,75005,48.84909096642036,2.345545561443745
1689,92 rue des Archives,75003,48.86335929193591,2.36077354099375
418,1 rue Clovis,75005,48.84589514211321,2.3503066156745476
649,48 boulevard Raspail,75006,48.850857184158265,2.3268014480882924
2021,106 cours de Vincennes,75012,48.84684027577346,2.4090371382657074
976,1 square Saint-Laurent,75010,48.87536793368447,2.3588946006608196
1614,31 avenue des Gobelins,75013,48.83626786135013,2.352538386693849
2039,164 rue de Rivoli,75001,48.86173558679861,2.3387704344346
1753,4 rue Saint-Paul,75004,48.85271306516134,2.3609754604645947
377,11 place Marcelin Berthelot,75005,48.84909096642036,2.345545561443745
772,1 rue de Lanneau,75005,48.84813423035051,2.34691183852995
1973,26 boulevard Raspail,75007,48.85326805049932,2.3261072207614104
1720,1 rue Descartes,75005,48.8474848368881,2.348666731833887
2241,82 rue Saint-Denis,75001,48.86222674258921,2.3494902874557724
1346,27 rue de Rambouillet,75012,48.84447754660826,2.3818717597011974
1467,43 quai de la Tournelle,75005,48.85061560331296,2.3523969260696074
1770,23 rue de l'Échaudé,75006,48.85375642294041,2.335972180650969
1673,28 place de la Bourse,75002,48.869404937009016,2.341855261113585
1875,4 rue Cassini,75014,48.8368709390786,2.3379740762389063
1336,2 rue des Ecoles,75005,48.847660335123926,2.352466996295326
2269,6 rue des Prêtres Saint-Séverin,75005,48.85206425295272,2.3451042122988395
1388,37 boulevard de Port-Royal,75013,48.837538967433396,2.345816455664544
257,2 Allée des Justes de France,75004,48.85505966116884,2.3562783878725875
2010,63 rue de Lancry,75010,48.87236800436659,2.3629518313553635
1481,9 rue Geffroy,75013,48.83539640936891,2.3513497745678826
2073,14B avenue Rachel,75018,48.88508059947373,2.331092025845321
623,11 quai de Conti,75006,48.856608656739965,2.3390139751651886
739,33 rue Quincampoix,75004,48.860574381533226,2.350220542356223
330,23 rue Poliveau,75005,48.8402287107048,2.3593950825596943
100,1 rue de Vaugirard,75006,48.84878750025974,2.3413295213313883
1342,103 rue de Charenton,75012,48.84733848857876,2.3778458391361927
1340,47 rue des Ecoles,75005,48.84964379648448,2.3442962535221166
1395,1 rue Gay-Lussac,75005,48.84688726648423,2.340909005591759
354,43 rue Censier,75005,48.83958623731349,2.350909187242855
786,2 rue Palatine,75006,48.85082741568995,2.3355862518805535
1852,48 rue Saint-Jacques,75005,48.84916721531677,2.3444746911009573
1797,1 place Sainte-Geneviève,75005,48.84654610288436,2.3475969958495937
229,10 rue Jules Vallès,75011,48.853553911403985,2.3852736665627607
220,8 rue du Père Julien Dhuit,75020,48.87255563418018,2.3854577463018036
264,1 rue Poulbot,75018,48.88691810700031,2.3399233745094823
1387,8 chemin du Parc de Charonne,75020,48.861178233827445,2.4041420829401448
39,3 rue du Cloître Notre-Dame,75004,48.85294973786063,2.3508936419211075
222,25 quai de Montebello,75005,48.85248101973159,2.34770657512627
1405,7 rue Laromiguière,75005,48.844024292805074,2.3472173306772923
940,39 rue de Rivoli,75004,48.85786721301044,2.3498493810559555
1406,3 rue Le Goff,75005,48.84650666428535,2.3415962981666074
1835,1 boulevard Saint-Michel,75005,48.85297518247529,2.344146886155946
1445,254 rue Saint-Jacques,75005,48.843033885236,2.341288856509207
1774,1 rue des Chantiers,75005,48.84884015268513,2.3550385213269394
1916,13 rue des Barres,75004,48.85541059665172,2.355260968108856
1416,1 place de l'Odéon,75006,48.85009246524502,2.3388992194819407
1222,73 boulevard Kellermann,75013,48.820243972635645,2.348958246896525
1837,1 place Paul Painlevé,75005,48.85014472997244,2.3445737321341404
164,22 rue du Cloitre Notre-Dame,75004,48.85358334029348,2.349454303973582
534,1 rue de Harlay,75001,48.856615059580776,2.343739360419676
869,123 rue Saint-Antoine,75004,48.855141086414605,2.3603095394121056
1841,48 rue Galande,75005,48.85180277328923,2.3468579555531974
1290,6 place Paul Painlevé,75005,48.85033224301176,2.343933230067444
514,11 rue des Ursulines,75005,48.84263186192767,2.34194107541091
98,44 boulevard Saint-Michel,75006,48.84897436785704,2.3415711431620063
1711,81 boulevard Saint-Marcel,75013,48.83686764390983,2.3527534052515
1426,1 rue Rollin,75005,48.844453850337,2.3521850006036664
591,283 rue Saint-Denis,75002,48.86904911034553,2.3521494895758135
1183,1 rue du Cimetière-Saint-Benoit,75005,48.84830607232084,2.346051010885029
2105,6 rue Toullier,75005,48.847276458594834,2.342943578896714
1095,2 rue de la Cité,75004,48.85441829482731,2.347438327583432
639,22 rue du Cloitre Notre-Dame,75004,48.85358334029348,2.349454303973582
1094,21 rue Pajol,75018,48.886309716081286,2.360876580677951
754,60 boulevard Saint-Michel,75006,48.84563240338365,2.3396721542698793
1371,149 rue de Sèvres,75015,48.84634846805467,2.3154298527773256
1687,1 rue du Temple,75003,48.86312982810186,2.3664485582877113
1488,1 rue Vauquelin,75005,48.84140531207799,2.3481343087652635
1880,8 boulevard du Palais,75001,48.85484282823629,2.3451407181016464
1148,77 rue Saint-Jacques,75005,48.849691270343726,2.3450821955085206
1155,3 rue Larrey,75005,48.841517741891884,2.3537053247069406
856,17 rue du Renard,75004,48.858657310474065,2.3519252707967193
1886,22 rue du Cloitre Notre-Dame,75004,48.85358334029348,2.349454303973582
206,25 rue de la Lune,75002,48.869755258897314,2.349560053569694
602,1 rue Erasme,75005,48.842215484699516,2.3457173706505543
1349,1 quai de Bercy,75012,48.8403551661307,2.381509378196784
1661,3 rue Scipion,75005,48.837919178620744,2.3540336190214597
2022,1 place du Docteur Antoine Béclère,75012,48.8501092948134,2.3830529696862577
1241,1 rue du Sommerard,75005,48.84965131862603,2.3476136247762454
1276,1 place Saint-Gervais,75004,48.855469585594356,2.3541920233989453
2239,12 place du Panthéon,75005,48.846805691730296,2.344887526203863
638,8V place de la Porte de Bagnolet,75020,48.86456421936884,2.4089777109344515
596,12 rue de l'École de Médecine,75006,48.85125255512842,2.340759037149139
710,6 rue d'Arcole,75004,48.85436833391235,2.349577069931728
1071,13 impasse du Clos Bruneau,75005,48.848574000135635,2.347832119594061
1012,1 place de la Bastille,75004,48.85301955978804,2.368035729700038
1090,1 place de l'Odéon,75006,48.85009246524502,2.3388992194819407
1671,80 boulevard Saint-Marcel,75005,48.83744724355711,2.353261043205873
198,81 boulevard Saint-Marcel,75013,48.83686764390983,2.3527534052515
2157,47T boulevard Saint-Germain,75005,48.84968817928143,2.3495273378359567
2077,3 allée des Justes de France,75004,48.85496476696853,2.3561924716859215
1778,169 boulevard Saint-Germain,75006,48.85411094319358,2.3310948752131257
1704,33 rue Chapon,75003,48.86391250886467,2.3541623324009504
1784,1 rue Laplace,75005,48.8471649102099,2.3479687432167995
1401,35 rue Jussieu,75005,48.84700623116345,2.3535645457777674
267,1 place du Châtelet,75001,48.85761393865473,2.346758121848255
421,3 rue Suger,75006,48.85294627238442,2.34207534263334
921,47 rue Raynouard,75016,48.855356142118836,2.2808474674664665
1848,5 rue Cujas,75005,48.84726968835683,2.343823906503771
1870,6 rue René Villermé,75011,48.86142796374141,2.386640002020503
1783,45 rue de la Montagne Sainte-Geneviève,75005,48.84710210314928,2.348144456716395
2148,2W rue de Medicis,75006,48.84751160873264,2.338563528122298
873,11 rue du Louvre,75001,48.86244725901437,2.341448616600049
797,14 rue Charlemagne,75004,48.854235975134,2.3604939671769523
2069,2w rue de Médicis,75006,48.84751160873264,2.338563528122298
1988,54 rue François Truffaut,75012,48.8343572409395,2.3874559987448145
1993,22 rue d'Ulm,75005,48.8438139403,2.3448497266560953
1597,24 avenue des Gobelins,75013,48.83648900490573,2.3517559351658526
1277,2 bis quai des Célestins,75004,48.85161972977112,2.362123290064962
2173,15 rue de l'Ecole de Médecine,75006,48.85077356605208,2.3411850785539365
1270,62 rue des Archives,75003,48.86149788509462,2.3586161816319473
609,6 place Paul Painlevé,75005,48.85033224301176,2.343933230067444
1284,1 rue de Blainville,75005,48.84447231543929,2.3490917865136116
1592,16 avenue des Gobelins,75005,48.83747352966543,2.3510736063748827
81,11 rue Pavée,75004,48.8560408358011,2.360367197604748
1329,12 rue de l'École de Médecine,75006,48.85125255512842,2.340759037149139
1229,67 boulevard Saint-Jacques,75014,48.83305782323634,2.335288221815532
2092,23 rue Soufflot,75005,48.84714053382697,2.3410899830150678
2234,2 allée Adrienne Lecouvreur,75007,48.857671146710864,2.2975572663404
910,1 place de la Sorbonne,75005,48.848401563363964,2.3425845843899844
454,3 rue d'Ulm,75005,48.84517792119111,2.345738812892123
2276,4 rue Pierre Sarrazin,75006,48.85092631207764,2.3421722153854168
1896,86 rue de Rivoli,75004,48.85807597560616,2.349936459459802
1874,23 quai de Conti,75006,48.85728982372534,2.337354908765181
456,87 rue Léon Frot,75011,48.857799846658914,2.3838434806639124
1099,9 avenue du Général Lemonnier,75001,48.862163348580395,2.3307352551513327
1736,1 rue du Marché des Blancs Manteaux,75004,48.857866998153725,2.358558587976224
1892,26v rue Saint-Martin,75004,48.85882818254049,2.350249380404431
1330,10 rue de l'Ecole Polytechnique,75005,48.84771339998106,2.3478808680660173
1664,28 boulevard Saint-Marcel,75005,48.83918498815922,2.359359542647406
1869,1 rue de Lutèce,75004,48.85497430113021,2.346668500457323
1790,1 place Sainte-Geneviève,75005,48.84654610288436,2.3475969958495937
1766,26 rue Geoffroy l'Asnier,75004,48.85494242022478,2.3566527086277813
117,33 quai d'Austerlitz,75013,48.83972221204744,2.370649464522014
125,1 rue Neuve Saint-Pierre,75004,48.85348662712508,2.363917685174791
1333,145 bis boulevard Voltaire,75011,48.85575670938901,2.3844904073336464
1584,11 rue de la Collégiale,75005,48.83778741229985,2.3520863372373193
1613,27 avenue des Gobelins,75013,48.83647833323134,2.35239254268431
2050,107 rue Notre-Dame des Champs,75006,48.84115983312986,2.333438251491959
1448,1 rue Saint-Julien-le-Pauvre,75005,48.85213961560592,2.346864131728101
1645,2 boulevard de Port-Royal,75005,48.83702679121547,2.3511688562112023
299,23 rue Clovis,75005,48.84635814233922,2.347383666411878
241,1 rue des Haudriettes,75003,48.861325219683515,2.357829685164242
2250,8 boulevard du Palais,75001,48.85484282823629,2.3451407181016464
395,19 rue Cujas,75005,48.84785481431862,2.342235734310936
539,14 rue Domat,75005,48.85089796420023,2.3468969337242456
1171,8 boulevard du Palais,75001,48.85484282823629,2.3451407181016464
364,53 rue Saint-Jacques,75005,48.85057549925956,2.3455553853265996
1134,7 rue Saint-Vincent,75018,48.88820889539204,2.342666921186174
1373,24 rue Auguste Chabrières,75015,48.834654310039554,2.2894383856679905
1507,125 boulevard de Port-Royal,75014,48.83918425287862,2.337707022924716
1831,1 rue de la Sorbonne,75005,48.8497657606326,2.3436258248482793
1364,71 rue du Père Corentin,75014,48.82380284409931,2.3274945511289937
1152,31 rue d'Ulm,75005,48.84296747985505,2.3446234288681778
943,23 rue Clovis,75005,48.84635814233922,2.347383666411878
1630,3 rue du Petit Moine,75005,48.838104651820125,2.351611095888803
1727,31 rue Guénégaud,75006,48.85534155695306,2.338021312250796
500,262 rue Saint-Jacques,75005,48.842451678514,2.3412146655169392
597,1 place de l'Hôtel de Ville,75004,48.85325511462143,2.357031982608433
926,53 ter quai des Grands-Augustins,75006,48.85554954368092,2.3409805498273273
19,45 rue de la Verrerie,75004,48.857685188956985,2.3535687433319192
61,36 rue de Vaugirard,75006,48.84929759982046,2.335552446504857
1077,4 rue Francis de Croisset,75018,48.89958756770762,2.347040922424869
2152,6 rue François Miron,75004,48.855790671236164,2.354895448360894
2209,57 rue Cuvier,75005,48.844345023374,2.3562327341215203
1321,1 place de Fontenoy,75007,48.85123025102016,2.3068006506825927
1665,26 boulevard Saint-Marcel,75005,48.8393725056751,2.359309169529529
2191,2 place Marcelin Berthelot,75005,48.84894292975234,2.3462524980672206
1365,38 rue Gassendi,75014,48.83376661962375,2.3258559777744607
1838,1 rue des Carmes,75005,48.84971224786364,2.3480669581112164
2270,36 rue Descartes,75005,48.845892549380885,2.3490189695185206
378,11 place Marcelin Berthelot,75005,48.84909096642036,2.345545561443745
1709,2 rue des Juges Consuls,75004,48.85869960976488,2.351382998508897
1114,10 rue des Gobelins,75013,48.83587749084978,2.3515173836140773
2229,91 rue Notre-Dame-des-Champs,75006,48.84201706296871,2.332236853095722
970,1 avenue Victoria,75004,48.856745602719315,2.350738340225395
1936,3 place du Louvre,75001,48.85935264683825,2.340542543275163
2110,3 avenue du Général Eisenhower,75008,48.86718827870143,2.31267792508338
1822,19 rue Valette,75005,48.8472109578165,2.34674880806116
1952,38 rue Dauphine,75006,48.8543791287082,2.3389594904306903
1527,25 boulevard Saint-Michel,75005,48.850414083808424,2.34293337053624
1556,1 rue du Louvre,75001,48.86124789845288,2.340829656957494
153,87 rue Léon Frot,75011,48.857799846658914,2.3838434806639124
419,2 rue du Mont-Cenis,75018,48.88670828858349,2.3415067094794964
774,4 rue de la Collégiale,75005,48.83744069919053,2.352550058483607
531,2w rue de Médicis,75006,48.84751160873264,2.338563528122298
2011,1 rue de Tolbiac,75013,48.830272270377385,2.376465722031582
1112,2w rue de Médicis,75006,48.84751160873264,2.338563528122298
595,23 rue Clovis,75005,48.84635814233922,2.347383666411878
1617,1 rue des Gobelins,75013,48.83575929466472,2.3522441476999374
1372,70 rue Balard,75015,48.83979590077854,2.277972773221866
1960,44 boulevard Saint-Michel,75006,48.84897436785704,2.3415711431620063
536,13 rue de Vaugirard,75006,48.84898383465834,2.3394217471934553
578,1 rue de Lanneau,75005,48.84813423035051,2.34691183852995
734,19 boulevard de la Tour-Maubourg,75007,48.860548795243844,2.3104199972207433
1629,3 rue du Petit Moine,75005,48.838104651820125,2.351611095888803
1299,35 rue Mazarine,75006,48.85438895839279,2.3381833717608087
1568,4 boulevard Arago,75013,48.836546298217115,2.350430349915892
1503,340 rue Saint-Jacques,75005,48.83950808361744,2.340028358660939
309,1 rue du Figuier,75004,48.85342357089574,2.3591792368265607
1055,9 boulevard des Filles du Calvaire,75003,48.86174380669791,2.366797728292635
1715,79 boulevard Saint-Marcel,75013,48.8369321441184,2.3529557679284605
1269,62 rue Farman,75015,48.83373043331853,2.270990045928175
1552,16 rue de l'Arbalète,75005,48.84026608439826,2.3482658141236157
48,1 place Daumesnil,75012,48.84929680913643,2.371611198536633
1192,1 place Paul Claudel,75006,48.8492483239723,2.3387357839244762
1064,3 quai de l'Horloge,75001,48.85655767378188,2.3451498583875647
